id,tenant_id,category_id,name,description,price,created_at,image_url,image_ext,name_localized,description_localized,sku,tax_group_reference,is_sold_by_weight,is_active,is_stock_product,cost,barcode,preparation_time,calories,walking_minutes_to_burn_calories,is_high_salt,meta,active,category_reference,ingredients_en,ingredients_ar,allergens,fat_g,carbs_g,protein_g,sugar_g,sodium_mg,serving_size,pos_visible,online_visible,delivery_visible,spice_level,packaging_fee,image_white_url,image_beauty_url,talabat_reference,jahez_reference,vthru_reference,nutrition,salt_g
fe0b9c2b-4b9e-4f36-8965-73cb93a89f0b,f8578f9c-782b-4d31-b04f-3b2d890c5896,100c8989-860a-4727-a5ba-77da8cb5f2dd,ICED | Salted Caramel (L),,2.250,2025-09-07 14:07:04.564287+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1729157048_9d441329-c90a-47fb-a42a-d575c60c3fc4.png,,سولتد كراميل لاتيه مثلجة,,PIC-116,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
a64bfcea-c6f8-4007-9a75-a0e8885867a0,f8578f9c-782b-4d31-b04f-3b2d890c5896,22bcad37-8b9f-4cf4-8f07-a8b353dd7d60,Be kind | 40g,,1.000,2025-09-07 14:07:07.569811+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1728568343_9d365e36-08db-494f-9cf6-81894b438bc7.jpg,,بي كايند - 40غ,,PSN-102,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
3385e6cb-96be-4d0d-8146-51e90e2788e3,f8578f9c-782b-4d31-b04f-3b2d890c5896,22bcad37-8b9f-4cf4-8f07-a8b353dd7d60,Pistachio Oat Cookie,,1.350,2025-09-07 14:07:07.757414+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1727012371_9d1223e3-eac6-4199-a819-2cf9649576b2.png,,كوكيز الشوفان بالفستق,,PSN-163,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
af967482-7f03-41e6-b66b-49eaf184961b,f8578f9c-782b-4d31-b04f-3b2d890c5896,574752a3-f17f-4d2c-9502-e01f24d119d7,Croissant | Zaatar,,1.250,2025-09-07 14:07:12.796286+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696162100_9a43d9f3-148e-4628-868a-9babdb78da43.png,,,,PCR-107,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
7025c9f8-d7e6-4174-8144-e375edaced5a,f8578f9c-782b-4d31-b04f-3b2d890c5896,22bcad37-8b9f-4cf4-8f07-a8b353dd7d60,Brownie Bites,,0.950,2025-09-07 14:07:12.996227+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1704804636_9b0d1379-f37b-4a42-b522-27c0e5f8b56c.png,,,,PSN-129,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
fd915aac-ec83-463c-b360-ee448747b2b8,f8578f9c-782b-4d31-b04f-3b2d890c5896,7665911e-3929-414a-8687-8fb790d7d17d,Medium | Tiramisu Ice Cream,,1.350,2025-09-07 14:07:15.596404+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1747234133_9ee8f6fc-27eb-4e6a-9f8c-7e5cf42b1498.png,,,,PSS-103,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
8237f14d-aafe-4281-9eb1-e8c9686f3e58,f8578f9c-782b-4d31-b04f-3b2d890c5896,354c4c69-c005-4a9d-aa6e-c71552545f57,1 Liter | Iced Spanish Latte,,10.000,2025-09-07 14:07:15.229543+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696161869_9a43d891-fce3-402b-9b06-8294ced5d98b.png,,سبانيش لاتيه مثلج - 1 لتر,,PPT-106,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
709e07e7-feb3-472b-949e-158e8f049354,f8578f9c-782b-4d31-b04f-3b2d890c5896,354c4c69-c005-4a9d-aa6e-c71552545f57,1 Liter | Iced Salted Caramel,,11.000,2025-09-07 14:07:15.408315+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696161891_9a43d8b3-85cc-4fda-8a38-ef842575ac72.png,,كراميل مملح لاتيه - 1 لتر,,PPT-105,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
447cdd93-f8c5-4f0b-a2e8-f1f63390656d,f8578f9c-782b-4d31-b04f-3b2d890c5896,7665911e-3929-414a-8687-8fb790d7d17d,Small | Vanilla Ice Cream,,0.950,2025-09-07 14:07:15.790691+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1747231005_9ee8e457-2dca-48ce-9630-5b05d383c687.jpg,,,,PSS-102,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
8466544b-ce27-4ec5-898a-94194ceb120c,f8578f9c-782b-4d31-b04f-3b2d890c5896,7665911e-3929-414a-8687-8fb790d7d17d,Small | Tiramisu Ice Cream,,0.850,2025-09-07 14:07:15.997555+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1747234157_9ee8f720-7443-4fe6-9bd6-343db772f2f0.png,,,,PSS-101,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
85aef0f5-f2b6-4f5d-87a1-2164c9267bd1,56ac557e-589d-4602-bc9b-946b201fb6f6,b4c346d6-ebcc-4455-8fd1-1cc08ef89c05,Hot Salted Caramel,,1.850,2025-09-06 14:21:48.892284+00,https://storage.googleapis.com/smart-order-assets-me-central1-715493130630/tenants%2F56ac557e-589d-4602-bc9b-946b201fb6f6%2Fproducts%2F1757341186687-ChatGPT_Image_Sep_8_2025_05_19_26_PM.png,,سولتد كراميل ساخن,,,,false,,false,0.000,,,,,false,"{""extra_images"": []}",true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
3ec2ec4e-cfb0-4a2b-a966-461fb9a8bf78,f8578f9c-782b-4d31-b04f-3b2d890c5896,d029a421-ab56-41be-a90f-634115322626,Mango Passion Frappe,,2.500,2025-09-07 14:07:17.87471+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1754993376_9f9d9fad-5968-4598-aec6-67bd2d0f752f.jpg,,,,FRP-103,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
ff2d8af5-ef0f-44dd-bf24-167938409941,f8578f9c-782b-4d31-b04f-3b2d890c5896,d029a421-ab56-41be-a90f-634115322626,Chocolate Frappe,,2.000,2025-09-07 14:07:17.688921+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1755090598_9f9fe32b-2ee3-4543-b925-e67ff5674f9d.jpg,,تشوكولت فراب,,FRP-102,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
bdb98c16-bd8a-4296-a18a-ddccaeaeb5e2,f8578f9c-782b-4d31-b04f-3b2d890c5896,e6f93938-f0ea-4bac-b2a2-1ea2f024f606,ICED | Vanilla Almond Matcha,,2.150,2025-09-07 14:07:18.06675+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1745137147_9eb823f9-5e2b-493d-b529-ed060e75dbff.png,,,,PBR-104,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
222923a2-2c54-4955-829e-1524690b45a4,f8578f9c-782b-4d31-b04f-3b2d890c5896,100c8989-860a-4727-a5ba-77da8cb5f2dd,ICED | Black Spanish (L),,2.500,2025-09-07 14:07:04.372774+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1729157012_9d4412f3-aba0-44c4-9c9c-06ea85145f4e.png,,بلاك سبانيش مثلجة,,PIC-102,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
13c5b0d1-b26f-4b77-8258-c050358da488,f8578f9c-782b-4d31-b04f-3b2d890c5896,574752a3-f17f-4d2c-9502-e01f24d119d7,Croissant | Plain,,1.000,2025-09-07 14:07:20.257747+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695283687_9a2f6632-33c8-4f95-bb2c-e723fc56c0fa.png,,كرواسان سادة,,PCR-105,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
a5c8a798-5fbc-4b41-874c-17beab48512b,f8578f9c-782b-4d31-b04f-3b2d890c5896,be2cb66f-3612-48f2-abbf-731afcda4112,HOT | V60,,1.950,2025-09-07 14:07:20.637987+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696163521_9a43e26b-99cb-4adb-857c-2f09ee1e0152.png,,في ٦٠ | ساخن,,PSC-106,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
f1ae80fd-68b9-4637-a8b7-61708d637256,f8578f9c-782b-4d31-b04f-3b2d890c5896,be2cb66f-3612-48f2-abbf-731afcda4112,French Press,,1.500,2025-09-07 14:07:20.827435+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696163551_9a43e298-8ed1-4602-b1aa-08c84976fb93.png,,فرنش برس,,PSC-104,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
d80246e9-bfc8-4fa7-9190-c3ec85a94ae8,f8578f9c-782b-4d31-b04f-3b2d890c5896,e6f93938-f0ea-4bac-b2a2-1ea2f024f606,HOT | Andalusi Tea,,2.750,2025-09-07 14:07:11.148205+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1740560343_9e4d9418-f727-4b40-9566-767a95bc6ae3.png,,,,PHT-121,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
0c7ed088-dca2-471b-8e37-d5d5381c323f,f8578f9c-782b-4d31-b04f-3b2d890c5896,806f8a0e-5cdd-46a9-a8d6-15c0df7c1af1,Eva | Still Water,,0.500,2025-09-07 14:07:07.031429+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1728567567_9d365995-04c1-4a9a-8849-8bcf30926136.jpg,,ماء ايفا,,PWJ-101,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
c1c4af1f-6027-4e60-b533-e309ca09097b,f8578f9c-782b-4d31-b04f-3b2d890c5896,19b1b70e-7e3a-46e3-a717-538dd48d94bd,ICED | Sweet Milk FF-12oz,,1.350,2025-09-07 14:07:09.108733+00,,,حليب محلى مثلج | وسط,,FF-001,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
90a65acb-353d-41f9-ba12-0333a89dbbce,f8578f9c-782b-4d31-b04f-3b2d890c5896,cb2eb7fb-737f-47a7-a6f2-2a3d0934d465,HOT | Brown Sugar Latte,,1.950,2025-09-07 14:07:09.47034+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1729419687_9d4a309d-50b8-45fb-97e2-dfbe16503d58.png,,براون شوقر لاتيه | ساخن,,PHT-122,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
0a1d94a6-40f2-455e-bce3-c2d3de6a971c,f8578f9c-782b-4d31-b04f-3b2d890c5896,6a60e031-f129-4f25-b7d9-eb57423c66f2,ICED | Kubbar  Tea,,1.950,2025-09-07 14:07:09.649014+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1714640486_9bf215b5-91db-42d8-9fee-c24966f6b971.png,,كبًر - شاي مثلج,,PBR-113,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
1d5aa057-9874-49c9-ba4b-c1f5693fe51a,56ac557e-589d-4602-bc9b-946b201fb6f6,b4c346d6-ebcc-4455-8fd1-1cc08ef89c05,Cappuccino,,1.250,2025-09-07 13:18:49.446248+00,https://storage.googleapis.com/smart-order-assets-me-central1-715493130630/tenants%2F56ac557e-589d-4602-bc9b-946b201fb6f6%2Fproducts%2F1757324149687-ChatGPT_Image_Sep_7_2025_04_08_23_PM.png,,كابتشينو,,,,false,,false,0.000,,,,,false,{},false,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
680bc185-a3f4-491b-b6d9-9edc698e8c25,56ac557e-589d-4602-bc9b-946b201fb6f6,b4c346d6-ebcc-4455-8fd1-1cc08ef89c05,Espresso,,1.000,2025-09-07 13:19:17.394536+00,,,اسبريسو,,,,false,,false,0.000,,,,,false,{},false,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
1530d853-4d3a-47dc-8c34-5de7b9441ca8,56ac557e-589d-4602-bc9b-946b201fb6f6,b4c346d6-ebcc-4455-8fd1-1cc08ef89c05,Cappuccino - Hot,,1.300,2025-09-08 09:36:58.290348+00,https://storage.googleapis.com/smart-order-assets-me-central1-715493130630/tenants%2F56ac557e-589d-4602-bc9b-946b201fb6f6%2Fproducts%2F1757324964436-ChatGPT_Image_Sep_7_2025_04_08_23_PM.png,,كابتشينو - ساخن,,,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
1d0e6f24-abec-4a94-aeec-b77d120a038f,f8578f9c-782b-4d31-b04f-3b2d890c5896,100c8989-860a-4727-a5ba-77da8cb5f2dd,ICED | Brown Sugar Latte,,2.000,2025-09-07 14:07:09.837567+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1724787331_9cde559e-3f75-4e4d-aa25-2db41e871d9c.jpeg,,براون شوقر لاتيه - مثلج,,PIC-119,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
673a9399-7100-441a-b7ca-1ee0b53f2613,f8578f9c-782b-4d31-b04f-3b2d890c5896,7665911e-3929-414a-8687-8fb790d7d17d,Medium | Vanilla Ice Cream,,1.350,2025-09-07 14:07:16.378622+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1747231026_9ee8e477-77f2-438e-a872-0c7e37d88f84.jpg,,,,PSS-105,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
925c529a-8ce1-478e-9422-33132d2e7dbc,f8578f9c-782b-4d31-b04f-3b2d890c5896,bc86c448-6999-4ab7-a183-bf91fc4aa5ef,Coffee Beans | Colombia 250g,,6.000,2025-09-07 14:07:11.337479+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1730556845_9d64aa9a-4884-435e-99d0-8d3783acd86c.png,,حبوب القهوة | كولومبيا 250غ,,695845497469,,true,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
6745b552-d3e5-4a33-ad9d-7fc67b3f9089,f8578f9c-782b-4d31-b04f-3b2d890c5896,bc86c448-6999-4ab7-a183-bf91fc4aa5ef,Coffee Beans | Brazil 250g,,6.000,2025-09-07 14:07:11.546647+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1729601654_9d4e6d38-6a8f-463e-a489-5653667c4dc6.png,,حبوب القهوة | برازيل 250غ,,659657707796,,true,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
b7be9be8-e2f6-45a2-afdf-d8e8fcd0e97d,f8578f9c-782b-4d31-b04f-3b2d890c5896,cb2eb7fb-737f-47a7-a6f2-2a3d0934d465,Regular | Arabic Coffee,,3.500,2025-09-07 14:07:11.72641+00,,,قهوة عربية,,PHT-120,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
f4714c48-1df4-4ec0-963e-6db8edcb7b2b,f8578f9c-782b-4d31-b04f-3b2d890c5896,100c8989-860a-4727-a5ba-77da8cb5f2dd,ICED | Creamy Americano,,1.950,2025-09-07 14:07:11.918598+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1699280439_9a8c74b3-07b9-44a9-ba1f-08e95ccba673.png,,كريمي أمريكانو,,PIC-118,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
3d0ea300-2eee-4851-ace4-83f9ec2043ca,f8578f9c-782b-4d31-b04f-3b2d890c5896,e6f93938-f0ea-4bac-b2a2-1ea2f024f606,ICED | Cacao,,1.750,2025-09-07 14:07:14.134952+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1726380344_9d036cb7-5f96-493c-b2bc-f43e528b6cb2.png,,ايسد كاكاو,,PBR-101,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
7f5126d2-c78a-454e-a554-40cc3425560f,f8578f9c-782b-4d31-b04f-3b2d890c5896,354c4c69-c005-4a9d-aa6e-c71552545f57,Koobs Box | Shots,,11.000,2025-09-07 14:07:14.315854+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696161582_9a43d6dd-0234-42c7-853b-460fdada3f19.png,,كوبز بوكس,,PPT-108,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
3cbcf19e-4492-4404-814f-044c18f83348,f8578f9c-782b-4d31-b04f-3b2d890c5896,354c4c69-c005-4a9d-aa6e-c71552545f57,1 Liter | Iced Matcha,,12.000,2025-09-07 14:07:14.68857+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696161609_9a43d705-a095-41fe-92a4-403988092861.png,,ماتشا مثلجة - 1 لتر,,PPT-104,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
cb22f6e1-33fe-4d1a-b2b9-bac77940ac68,f8578f9c-782b-4d31-b04f-3b2d890c5896,354c4c69-c005-4a9d-aa6e-c71552545f57,1 Liter | Tower Drip,,12.000,2025-09-07 14:07:14.868549+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696161814_9a43d83d-a22c-45da-8a42-9bde27accb98.png,,كولد درب - 1 لتر,,PPT-102,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
b4345d75-6010-4536-958d-3837d1d8d18c,f8578f9c-782b-4d31-b04f-3b2d890c5896,354c4c69-c005-4a9d-aa6e-c71552545f57,1 Liter | Iced Americano,,9.000,2025-09-07 14:07:15.057252+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696161842_9a43d869-6b39-4b0d-bbcb-a3136f3e6b4c.png,,امريكانو مثلجة - 1 لتر,,PPT-103,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
06b393ac-4498-4129-bb85-5674f6976e53,f8578f9c-782b-4d31-b04f-3b2d890c5896,7665911e-3929-414a-8687-8fb790d7d17d,Affogato | Ice Cream,,1.350,2025-09-07 14:07:16.189134+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1750257352_9f2f5ac6-2de5-41d3-bcdb-79fee47c63c5.png,,افوكاتو,,PSS-104,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
5188ecb9-1134-4e3d-9c92-b14eaa9d5af8,56ac557e-589d-4602-bc9b-946b201fb6f6,81e4d294-c46c-44be-b9ff-e3d1a01c2f02,Dakkous Chicken Sandwich,,2.350,2025-09-08 09:32:14.536762+00,https://storage.googleapis.com/smart-order-assets-me-central1-715493130630/tenants%2F56ac557e-589d-4602-bc9b-946b201fb6f6%2Fproducts%2F1757339704981-ChatGPT_Image_Sep_8_2025_04_54_41_PM.png,,ساندويتش دقوس تشكن,,,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
9ca0eeff-0ff3-482a-8091-107923db774c,f8578f9c-782b-4d31-b04f-3b2d890c5896,e6f93938-f0ea-4bac-b2a2-1ea2f024f606,Chai Latte,,1.250,2025-09-07 14:07:16.758429+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1701623990_9ac30559-8fd2-4942-bf82-804bc6eeeb0e.jpg,,شاي لاتيه,,PHT-105,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
880e0316-2bf8-46d4-936c-f7ee2f9b6b47,f8578f9c-782b-4d31-b04f-3b2d890c5896,cb2eb7fb-737f-47a7-a6f2-2a3d0934d465,HOT | Salted Caramel (M),,2.100,2025-09-07 14:07:22.176828+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042861_9a29cac3-ae72-44e5-89c3-0794ac6490be.png,,سولتد كاراميل | ساخن,,PHT-114,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
6206a83b-396c-480a-b4a9-a77b9c1b6b01,f8578f9c-782b-4d31-b04f-3b2d890c5896,cb2eb7fb-737f-47a7-a6f2-2a3d0934d465,HOT | Latte,,1.500,2025-09-07 14:07:22.351346+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042911_9a29cb0f-5da6-41a9-b9da-eb245c82839f.png,,لاتيه ساخن,,PHT-111,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
58fdcc0a-d8ee-4828-b905-3c947e402b5d,f8578f9c-782b-4d31-b04f-3b2d890c5896,22bcad37-8b9f-4cf4-8f07-a8b353dd7d60,Hazelnut Wafer Protein Bar,,1.250,2025-09-07 14:07:01.170139+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1745309565_9ebc27ab-9eeb-40ff-825b-3e6d1a0270a5.jpg,,لوح بروتين بطعم البندق والويفر,,PSN-146,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
aceee741-81a8-46d4-a49d-e7957650ba5f,f8578f9c-782b-4d31-b04f-3b2d890c5896,22bcad37-8b9f-4cf4-8f07-a8b353dd7d60,Double Chocolate Brownie,,1.250,2025-09-07 14:07:00.418874+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1749293544_9f18ea08-2e0d-42a1-b04c-c2973bc3c02f.jpg,,براوني دبل تشوكولت,,PSN-145,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
0ce90332-b673-43de-a3d4-77fcc22a1d65,f8578f9c-782b-4d31-b04f-3b2d890c5896,574752a3-f17f-4d2c-9502-e01f24d119d7,Croissant | Almond,,1.250,2025-09-07 14:07:18.97128+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696162121_9a43da12-ad55-438d-ab72-b39771a71bd7.png,,,,PCR-101,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
d82e5079-39c5-45ee-886b-7d4bcc9bf50c,f8578f9c-782b-4d31-b04f-3b2d890c5896,574752a3-f17f-4d2c-9502-e01f24d119d7,Danish | Labneh,,0.850,2025-09-07 14:07:10.397448+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1712391638_9bbdb989-11dc-4060-b775-222e47a669a4.png,,دانيش لبنة,,PCR-113,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
5fbf9dd5-3446-4b4d-ac21-c9295d51ad74,56ac557e-589d-4602-bc9b-946b201fb6f6,2ca7993e-0880-4788-a9c5-a3dd0285970a,Strawberry Mojito,,1.950,2025-09-08 07:25:38.294435+00,https://storage.googleapis.com/smart-order-assets-me-central1-715493130630/tenants%2F56ac557e-589d-4602-bc9b-946b201fb6f6%2Fproducts%2F1757324250546-ChatGPT_Image_Sep_7_2025_04_50_00_PM.png,,موهيتو فراولة,,,,false,,false,0.000,,,,,false,{},false,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
337b60e9-fb78-4b2e-8605-dc9ac198f3fc,f8578f9c-782b-4d31-b04f-3b2d890c5896,924d5aa1-0a43-4234-aa26-b5e83dfa1068,Turkey Sandwich,,1.750,2025-09-07 14:07:21.610764+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695283344_9a2f6426-fb46-4172-990b-2b016658c8dd.png,,ساندويتش الديك الرومي المدخن,,PSD-106,,false,,false,0.000,,,327,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
e9a0bfda-7f1b-4f08-8f6d-7a0257fa3a37,f8578f9c-782b-4d31-b04f-3b2d890c5896,6d93cc6f-a669-42c2-9a87-c2f98d5447e2,Tumbler,,5.250,2025-09-07 14:07:19.336884+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696165387_9a43ed89-9efe-447a-87f0-333cf9b2dfa1.png,,تمبلر,,PGF-102,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
a9129e38-8ebd-4642-a60f-88507e6a6d2e,f8578f9c-782b-4d31-b04f-3b2d890c5896,574752a3-f17f-4d2c-9502-e01f24d119d7,Croissant | Chocolate,,1.250,2025-09-07 14:07:19.514708+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1754375288_9f8f3b96-9ba6-42c6-9091-a8a7bfd38534.jpg,,كروسان كاكاو,,PCR-102,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
cfa66606-901f-4ed0-9cf3-01e24ad12545,f8578f9c-782b-4d31-b04f-3b2d890c5896,100c8989-860a-4727-a5ba-77da8cb5f2dd,ICED | Vanilla Cappuccino,,2.000,2025-09-07 14:07:19.69713+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1753791383_9f81a33d-ffcb-440d-9ee9-226c160c5009.png,,كابتشينو فانيلا,,PIC-112,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
